captured_at_utc,exchange_time,exchange_time_ms,asset,symbol,market_id,book_nonce,best_bid_px,best_bid_sz,best_bid_orders,best_ask_px,best_ask_sz,best_ask_orders,mid_px,spread_px,spread_bps,bid_depth_5_sz,bid_depth_5_notional,ask_depth_5_sz,ask_depth_5_notional,bid_depth_20_sz,bid_depth_20_notional,ask_depth_20_sz,ask_depth_20_notional
2026-04-29T00:00:10.031871Z,2026-04-29T00:00:09.433124Z,1777420809433,SILVER,XAG,93,10973113959,73.3605,49.07,0,73.3675,0.68,0,73.364,0.007000000000005002,0.9541464478497631,4162.11,305314.344445,350.65000000000003,25726.575722,17137.909999999996,1256947.6928110002,2285.0000000000005,167675.07526200006
2026-04-29T00:00:11.012994Z,2026-04-29T00:00:10.550644Z,1777420810550,SILVER,XAG,93,10973115131,73.3573,49.07,0,73.3594,226.8,0,73.35835,0.0020999999999986585,0.28626598062778924,4424.73,324578.031971,248.33,18217.523207,16870.409999999996,1237331.9696430003,2245.26,164756.96270700003
2026-04-29T00:00:12.006514Z,2026-04-29T00:00:11.576165Z,1777420811576,SILVER,XAG,93,10973116127,73.3674,10.59,0,73.3675,0.68,0,73.36745,0.00010000000000331966,0.01363002257858487,73.66,5403.642895999999,61.03,4478.252924999999,7301.919999999998,535522.446168,2289.5,168026.044597
2026-04-29T00:00:13.001439Z,2026-04-29T00:00:12.552909Z,1777420812552,SILVER,XAG,93,10973117403,73.3654,49.07,0,73.3675,0.68,0,73.36645,0.0021000000000128694,0.28623437552353553,182.22,13368.12629,243.42,17859.992950999997,10354.449999999995,759475.1017939999,1908.61,140061.898711
2026-04-29T00:00:14.012360Z,2026-04-29T00:00:13.521016Z,1777420813521,SILVER,XAG,93,10973118519,73.3541,49.07,0,73.3617,2.73,0,73.3579,0.0075999999999964984,1.0360165708119369,69.9,5127.3239140000005,874.2,64134.351720000006,3377.42,247629.280594,4055.9299999999994,297609.77762999997
2026-04-29T00:00:15.009440Z,2026-04-29T00:00:14.412424Z,1777420814412,SILVER,XAG,93,10973119634,73.3573,46.35,0,73.3617,2.73,0,73.3595,0.004400000000003956,0.5997859854557291,5626.99,412718.5775410001,807.4200000000001,59234.479512,17203.609999999997,1261766.950573,3612.72,265078.461947
2026-04-29T00:00:16.006925Z,2026-04-29T00:00:15.512101Z,1777420815512,SILVER,XAG,93,10973120628,73.358,10.07,0,73.3641,112.32,0,73.36105,0.006099999999989336,0.8315039111339513,4158.0,304998.808446,304.41999999999996,22334.121019,16844.390000000003,1235461.4043689999,3615.0099999999993,265263.73509599996
2026-04-29T00:00:17.001301Z,2026-04-29T00:00:16.392141Z,1777420816392,SILVER,XAG,93,10973121561,73.3589,46.35,0,73.3641,112.32,0,73.3615,0.005199999999987881,0.7088186582864147,4158.01,304999.59644,296.87,21780.197149,16844.4,1235462.1923629998,2933.71,215264.78441999995
2026-04-29T00:00:18.013043Z,2026-04-29T00:00:17.369867Z,1777420817369,SILVER,XAG,93,10973122608,73.3674,71.91,0,73.3675,0.68,0,73.36745,0.00010000000000331966,0.01363002257858487,365.62,26822.805972,510.93000000000006,37492.592514,18456.460000000003,1353689.100597,2567.9900000000002,188465.553245
2026-04-29T00:00:19.021431Z,2026-04-29T00:00:18.491163Z,1777420818491,SILVER,XAG,93,10973124022,73.3674,73.67,0,73.3675,0.68,0,73.36745,0.00010000000000331966,0.01363002257858487,4451.9299999999985,326617.45010099997,518.48,38046.566542,18458.18,1353874.2402609999,2577.77,189183.16777700002
2026-04-29T00:00:20.040629Z,2026-04-29T00:00:19.487471Z,1777420819487,SILVER,XAG,93,10973125020,73.3674,73.67,0,73.3675,0.68,0,73.36745,0.00010000000000331966,0.01363002257858487,4451.9299999999985,326617.45010099997,518.48,38046.566542,18458.18,1353874.2402609999,2577.77,189183.16777700002
2026-04-29T00:00:21.016241Z,2026-04-29T00:00:20.563204Z,1777420820563,SILVER,XAG,93,10973126059,73.3808,46.35,0,73.3919,2.73,0,73.38635,0.01110000000001321,1.5125428638995142,178.95999999999998,13131.786621,345.0,25321.415268,4601.759999999998,337590.791715,2338.54,171660.62915700002
2026-04-29T00:00:22.047470Z,2026-04-29T00:00:21.630016Z,1777420821630,SILVER,XAG,93,10973126975,73.3821,10.28,0,73.3919,0.97,0,73.387,0.009800000000012687,1.335386376335412,74.14999999999999,5441.203233,343.24,25192.245523999998,4604.759999999999,337811.061253,1664.38,122169.527593
2026-04-29T00:00:23.010508Z,2026-04-29T00:00:22.497741Z,1777420822497,SILVER,XAG,93,10973127987,73.3847,41.58,0,73.3897,226.71,0,73.3872,0.005000000000009663,0.6813177229829811,66.6,4887.238175,353.82,25967.435523,5782.709999999999,424200.407816,2613.1200000000003,191816.24413900002
2026-04-29T00:00:24.025172Z,2026-04-29T00:00:23.209934Z,1777420823209,SILVER,XAG,93,10973128685,73.3847,41.58,0,73.3897,226.71,0,73.3872,0.005000000000009663,0.6813177229829811,66.6,4887.238175,353.82,25967.435523,16826.84,1234446.4223600002,2613.1200000000003,191816.24413900002
2026-04-29T00:00:25.008548Z,2026-04-29T00:00:24.512234Z,1777420824512,SILVER,XAG,93,10973129952,73.3932,5.86,0,73.4024,168.45,0,73.39779999999999,0.00920000000000698,1.2534435637044954,60.89999999999999,4469.616091000001,847.04,62176.871118999996,4895.41,359185.36893900007,3591.6800000000007,263685.9030870001
2026-04-29T00:00:26.007348Z,2026-04-29T00:00:25.400231Z,1777420825400,SILVER,XAG,93,10973130866,73.3932,1.09,0,73.4024,168.45,0,73.39779999999999,0.00920000000000698,1.2534435637044954,56.129999999999995,4119.530527,512.86,37645.271501999996,17121.09,1256268.072954,3553.5500000000006,260886.04208700007
2026-04-29T00:00:27.004370Z,2026-04-29T00:00:26.412168Z,1777420826412,SILVER,XAG,93,10973131738,73.3945,41.7,0,73.4031,112.27,0,73.3988,0.008600000000001273,1.1716812808930492,65.41,4800.648561,356.01000000000005,26132.349266,17164.96,1259502.3164090002,3435.0800000000004,252198.080702
2026-04-29T00:00:28.001577Z,2026-04-29T00:00:27.389185Z,1777420827389,SILVER,XAG,93,10973132470,73.3945,35.84,0,73.4031,112.27,0,73.3988,0.008600000000001273,1.1716812808930492,59.55,4370.556791,356.01000000000005,26132.349266,17159.1,1259072.2246390001,3435.0800000000004,252198.080702
2026-04-29T00:00:29.050812Z,2026-04-29T00:00:28.614480Z,1777420828614,SILVER,XAG,93,10973133597,73.403,20.32,0,73.4031,112.27,0,73.40305000000001,9.99999999891088e-05,0.013623412104688946,52.629999999999995,3862.954092,352.28000000000003,25860.500688999997,10332.179999999997,758166.8618800001,3420.600000000001,251141.43690400003
2026-04-29T00:00:30.015310Z,2026-04-29T00:00:29.390863Z,1777420829390,SILVER,XAG,93,10973134270,73.403,14.87,0,73.4031,112.27,0,73.40305000000001,9.99999999891088e-05,0.013623412104688946,47.18,3462.907742,355.0,26060.155795,10326.729999999998,757766.8155300001,3365.830000000001,247119.46361900002
2026-04-29T00:00:31.013340Z,2026-04-29T00:00:30.580759Z,1777420830580,SILVER,XAG,93,10973135244,73.4112,10.1,0,73.4159,112.26,0,73.41354999999999,0.004699999999999704,0.6402087897942145,31.03,2277.800911,846.87,62177.512998,5778.4800000000005,424025.8530550001,2868.3800000000006,210622.73323600006
2026-04-29T00:00:32.007147Z,2026-04-29T00:00:31.569555Z,1777420831569,SILVER,XAG,93,10973136126,73.4265,10.46,0,73.4289,7.91,0,73.4277,0.0023999999999944066,0.32685212801087415,23.980000000000004,1760.6885470000004,72.93,5355.966421,2977.2300000000005,218488.84516199998,11878.539999999999,872586.750967
2026-04-29T00:00:33.004424Z,2026-04-29T00:00:32.496023Z,1777420832496,SILVER,XAG,93,10973137181,73.4162,112.25,0,73.426,2.73,0,73.4211,0.009799999999998477,1.3347661639499377,136.03,9986.764874999999,355.15000000000003,26078.078747000003,3419.3,250938.726188,2136.13,156886.530341
2026-04-29T00:00:34.000688Z,2026-04-29T00:00:33.536544Z,1777420833536,SILVER,XAG,93,10973138328,73.4172,7.64,0,73.4265,112.25,0,73.42185,0.0093000000000103,1.2666529105450623,140.94,10347.263237,360.3300000000001,26458.480797,17052.149999999998,1251717.2767940003,2817.620000000001,206945.49479900004
2026-04-29T00:00:35.010462Z,2026-04-29T00:00:34.454106Z,1777420834454,SILVER,XAG,93,10973139097,73.4172,9.68,0,73.4265,112.25,0,73.42185,0.0093000000000103,1.2666529105450623,142.98,10497.034325,360.3300000000001,26458.480797,17833.159999999996,1309032.4740860001,2817.620000000001,206945.49479900004
2026-04-29T00:00:36.005913Z,2026-04-29T00:00:35.453334Z,1777420835453,SILVER,XAG,93,10973139787,73.4288,10.17,0,73.4372,226.56,0,73.43299999999999,0.008400000000008845,1.1438998815258596,34.56,2537.615146,1025.24,75296.118999,10025.59,735931.4983549999,2418.83,177666.58335600002
2026-04-29T00:00:37.001120Z,2026-04-29T00:00:36.398141Z,1777420836398,SILVER,XAG,93,10973140542,73.4284,9.25,0,73.4368,226.56,0,73.43260000000001,0.008400000000008845,1.1439061125452243,138.37,10159.512688,352.16,25861.76646,6266.019999999999,459968.7113910001,1757.25,129063.93586499999
2026-04-29T00:00:38.002454Z,2026-04-29T00:00:37.616769Z,1777420837616,SILVER,XAG,93,10973141423,73.4284,11.2,0,73.4368,226.56,0,73.43260000000001,0.008400000000008845,1.1439061125452243,140.32,10302.698068000002,352.16,25861.767551999998,10023.220000000001,735811.3955319999,2391.51,175659.885354
2026-04-29T00:00:39.059730Z,2026-04-29T00:00:38.631291Z,1777420838631,SILVER,XAG,93,10973142166,73.4367,6.83,0,73.4471,1.75,0,73.4419,0.010400000000004184,1.416085368162341,135.13,9923.366826,241.64,17748.134348,4889.12,358914.721227,2764.07,203049.163389
2026-04-29T00:00:40.017312Z,2026-04-29T00:00:39.605654Z,1777420839605,SILVER,XAG,93,10973142967,73.4368,13.3,0,73.4446,1.79,0,73.44069999999999,0.007799999999988927,1.0620813799417663,203.34000000000003,14931.345446000001,353.50000000000006,25963.174641,17176.129999999997,1260986.7980109996,3131.9500000000007,230065.33672399996
2026-04-29T00:00:41.053152Z,2026-04-29T00:00:40.616994Z,1777420840616,SILVER,XAG,93,10973143895,73.4301,9.51,0,73.4362,1.63,0,73.43315,0.006100000000003547,0.8306875028517158,4392.8099999999995,322561.027749,345.87,25400.569571,17811.8,1307644.9997309998,2578.77,189421.664948
2026-04-29T00:00:42.011594Z,2026-04-29T00:00:41.539892Z,1777420841539,SILVER,XAG,93,10973144723,73.4303,9.63,0,73.4399,1.82,0,73.4351,0.009599999999991837,1.3072767654693513,4392.929999999999,322569.89458799997,353.78000000000003,25982.290796999998,17133.39,1257848.832403,2586.68,190003.469245
2026-04-29T00:00:43.001783Z,2026-04-29T00:00:42.563018Z,1777420842563,SILVER,XAG,93,10973145471,73.4303,9.63,0,73.44,2.73,0,73.43515,0.009699999999995157,1.3208933324157652,4400.24,323106.653832,354.69000000000005,26049.134482999998,17811.55,1307626.783716,2587.5899999999997,190070.361252
2026-04-29T00:00:44.004871Z,2026-04-29T00:00:43.478178Z,1777420843478,SILVER,XAG,93,10973146140,73.4303,9.63,0,73.4399,1.58,0,73.4351,0.009599999999991837,1.3072767654693513,4392.929999999999,322569.89458799997,244.05,17923.205291,17133.39,1257848.832403,2586.4199999999996,189985.160175
2026-04-29T00:00:45.001397Z,2026-04-29T00:00:44.404979Z,1777420844404,SILVER,XAG,93,10973147063,73.4401,9.5,0,73.4501,53.16,0,73.4451,0.010000000000005116,1.3615612205586372,139.26,10227.037528,573.5699999999999,42129.44035999999,10359.879999999997,760624.454282,2745.75,201703.45892599996
2026-04-29T00:00:46.013332Z,2026-04-29T00:00:45.480136Z,1777420845480,SILVER,XAG,93,10973147869,73.4382,11.0,0,73.4462,3.99,0,73.4422,0.008000000000009777,1.0892919874417946,146.03999999999996,10724.825786000001,358.8,26354.081956999995,10361.379999999997,760734.361942,2699.31,198292.308118
2026-04-29T00:00:47.006893Z,2026-04-29T00:00:46.463523Z,1777420846463,SILVER,XAG,93,10973148640,73.4272,6.83,0,73.4273,4.35,0,73.42725,0.00010000000000331966,0.01361892213086009,4224.049999999999,310139.233423,66.53,4885.288354,18015.089999999993,1322519.679023,1853.62,136144.220726
2026-04-29T00:00:48.050181Z,2026-04-29T00:00:47.643078Z,1777420847643,SILVER,XAG,93,10973149437,73.4238,4092.02,0,73.4273,226.59,0,73.42555,0.003500000000002501,0.47667331058500767,4225.219999999999,310231.28447699995,355.99,26140.299661000005,17312.649999999994,1270897.236787,2306.42,169394.80376300003
2026-04-29T00:00:49.012960Z,2026-04-29T00:00:48.578380Z,1777420848578,SILVER,XAG,93,10973150259,73.4239,9.37,0,73.4294,2.73,0,73.42665,0.00549999999999784,0.7490468378984797,4223.139999999999,310078.594555,355.98,26140.222470000004,17311.949999999997,1270845.861297,2306.41,169394.72811
2026-04-29T00:00:50.000164Z,2026-04-29T00:00:49.422045Z,1777420849422,SILVER,XAG,93,10973150900,73.4239,9.37,0,73.4294,2.73,0,73.42665,0.00549999999999784,0.7490468378984797,4231.349999999999,310681.369471,355.98,26140.222470000004,17315.519999999997,1271107.910575,2306.41,169394.764535
2026-04-29T00:00:51.010109Z,2026-04-29T00:00:50.433722Z,1777420850433,SILVER,XAG,93,10973151534,73.4357,10.8,0,73.4461,4.37,0,73.4409,0.010400000000004184,1.4161046501342145,145.51999999999998,10686.289379999998,248.03,18217.5107,561.7700000000001,41247.435822,1854.89,136259.796056
2026-04-29T00:00:52.008407Z,2026-04-29T00:00:51.409975Z,1777420851409,SILVER,XAG,93,10973152217,73.4357,10.8,0,73.4461,4.37,0,73.4409,0.010400000000004184,1.4161046501342145,145.52,10686.277885999998,248.03,18217.5107,4612.9299999999985,338719.274776,1854.89,136259.744984
2026-04-29T00:00:53.006690Z,2026-04-29T00:00:52.454588Z,1777420852454,SILVER,XAG,93,10973152876,73.4357,10.12,0,73.4461,4.37,0,73.4409,0.010400000000004184,1.4161046501342145,144.84,10636.341609999998,248.03,18217.5107,16882.850000000002,1239568.6974369998,1854.89,136259.744984
2026-04-29T00:00:54.014764Z,2026-04-29T00:00:53.528629Z,1777420853528,SILVER,XAG,93,10973153659,73.4357,10.12,0,73.4472,54.03,0,73.44145,0.011499999999998067,1.5658732228187306,144.84,10636.341609999998,297.69000000000005,21864.903459,16840.33,1236447.4678729998,1904.55,139907.174168
2026-04-29T00:00:55.009865Z,2026-04-29T00:00:54.413707Z,1777420854413,SILVER,XAG,93,10973154557,73.4326,9.83,0,73.442,5.76,0,73.4373,0.009399999999999409,1.28000348596686,4118.9,302445.13771,133.48,9803.325646000001,16882.53,1239541.397808,1520.82,111715.597113
2026-04-29T00:00:56.014584Z,2026-04-29T00:00:55.424333Z,1777420855424,SILVER,XAG,93,10973155519,73.4373,10.81,0,73.4469,6.03,0,73.4421,0.009600000000006048,1.3071521647673539,4225.950000000001,310332.788022,350.19000000000005,25721.170525,16796.960000000003,1233289.589287,1856.89,136406.419038
2026-04-29T00:00:57.004796Z,2026-04-29T00:00:56.446332Z,1777420856446,SILVER,XAG,93,10973156371,73.4373,10.81,0,73.4469,6.03,0,73.4421,0.009600000000006048,1.3071521647673539,4225.950000000001,310332.788022,350.19000000000005,25721.170525,16796.960000000003,1233289.589287,1856.89,136406.419038
2026-04-29T00:00:58.049106Z,2026-04-29T00:00:57.417002Z,1777420857417,SILVER,XAG,93,10973156993,73.4373,10.81,0,73.4469,6.03,0,73.4421,0.009600000000006048,1.3071521647673539,4225.950000000001,310332.788022,350.19000000000005,25721.170525,16796.960000000003,1233289.589287,1856.89,136406.419038
2026-04-29T00:00:59.022907Z,2026-04-29T00:00:58.414919Z,1777420858414,SILVER,XAG,93,10973157675,73.4373,9.45,0,73.4469,6.03,0,73.4421,0.009600000000006048,1.3071521647673539,4224.59,310232.91329399997,350.19000000000005,25721.170525,17091.27,1254899.8010749999,1856.89,136406.419038
2026-04-29T00:01:00.005933Z,2026-04-29T00:00:59.519122Z,1777420859519,SILVER,XAG,93,10973158510,73.4281,168.27,0,73.4372,6.47,0,73.43265,0.00910000000000366,1.239230778135293,9725.880000000001,714093.131377,350.65000000000003,25751.749753999997,18353.35,1347481.227738,1518.26,111525.10916599998
2026-04-29T00:01:01.004046Z,2026-04-29T00:01:00.583766Z,1777420860583,SILVER,XAG,93,10973159179,73.4316,9.48,0,73.4384,2.73,0,73.435,0.006799999999998363,0.9259889698370481,195.52000000000004,14356.685026000003,351.08000000000004,25784.180832,17873.819999999996,1312291.0495109998,1523.6499999999999,111921.69540999997
2026-04-29T00:01:02.001731Z,2026-04-29T00:01:01.502126Z,1777420861502,SILVER,XAG,93,10973160270,73.4375,11.23,0,73.4468,7.04,0,73.44215,0.00929999999999609,1.2663027975074381,4226.36,310346.261856,351.19000000000005,25794.502717999996,17964.069999999996,1318952.6196450002,1856.36,136367.433965
2026-04-29T00:01:03.001396Z,2026-04-29T00:01:02.423512Z,1777420862423,SILVER,XAG,93,10973161270,73.434,10.0,0,73.4431,6.15,0,73.43854999999999,0.00910000000000366,1.2391312192307258,4228.37,310493.76359399996,249.07000000000002,18293.646024,17962.839999999997,1318862.114833,1850.43,135931.530417
2026-04-29T00:01:04.010280Z,2026-04-29T00:01:03.368780Z,1777420863368,SILVER,XAG,93,10973162230,73.431,4092.02,0,73.4354,7.12,0,73.4332,0.004400000000003956,0.5991840203074299,4382.0199999999995,321774.986075,249.5,18322.573818999997,17959.48,1318613.708662,2421.14,177838.32118499998
2026-04-29T00:01:05.010186Z,2026-04-29T00:01:03.368780Z,1777420863368,SILVER,XAG,93,10973162230,73.431,4092.02,0,73.4354,7.12,0,73.4332,0.004400000000003956,0.5991840203074299,4382.0199999999995,321774.986075,249.5,18322.573818999997,17959.48,1318613.708662,2421.14,177838.32118499998
2026-04-29T00:01:06.007328Z,2026-04-29T00:01:03.368780Z,1777420863368,SILVER,XAG,93,10973162230,73.431,4092.02,0,73.4354,7.12,0,73.4332,0.004400000000003956,0.5991840203074299,4382.0199999999995,321774.986075,249.5,18322.573818999997,17959.48,1318613.708662,2421.14,177838.32118499998
2026-04-29T00:01:07.007088Z,2026-04-29T00:01:03.368780Z,1777420863368,SILVER,XAG,93,10973162230,73.431,4092.02,0,73.4354,7.12,0,73.4332,0.004400000000003956,0.5991840203074299,4382.0199999999995,321774.986075,249.5,18322.573818999997,17959.48,1318613.708662,2421.14,177838.32118499998
2026-04-29T00:01:08.001939Z,2026-04-29T00:01:03.368780Z,1777420863368,SILVER,XAG,93,10973162230,73.431,4092.02,0,73.4354,7.12,0,73.4332,0.004400000000003956,0.5991840203074299,4382.0199999999995,321774.986075,249.5,18322.573818999997,17959.48,1318613.708662,2421.14,177838.32118499998
2026-04-29T00:01:09.014730Z,2026-04-29T00:01:03.368780Z,1777420863368,SILVER,XAG,93,10973162230,73.431,4092.02,0,73.4354,7.12,0,73.4332,0.004400000000003956,0.5991840203074299,4382.0199999999995,321774.986075,249.5,18322.573818999997,17959.48,1318613.708662,2421.14,177838.32118499998
2026-04-29T00:01:10.014749Z,2026-04-29T00:01:03.368780Z,1777420863368,SILVER,XAG,93,10973162230,73.431,4092.02,0,73.4354,7.12,0,73.4332,0.004400000000003956,0.5991840203074299,4382.0199999999995,321774.986075,249.5,18322.573818999997,17959.48,1318613.708662,2421.14,177838.32118499998
2026-04-29T00:01:11.013203Z,2026-04-29T00:01:03.368780Z,1777420863368,SILVER,XAG,93,10973162230,73.431,4092.02,0,73.4354,7.12,0,73.4332,0.004400000000003956,0.5991840203074299,4382.0199999999995,321774.986075,249.5,18322.573818999997,17959.48,1318613.708662,2421.14,177838.32118499998
2026-04-29T00:01:12.013693Z,2026-04-29T00:01:03.368780Z,1777420863368,SILVER,XAG,93,10973162230,73.431,4092.02,0,73.4354,7.12,0,73.4332,0.004400000000003956,0.5991840203074299,4382.0199999999995,321774.986075,249.5,18322.573818999997,17959.48,1318613.708662,2421.14,177838.32118499998
2026-04-29T00:01:13.011675Z,2026-04-29T00:01:03.368780Z,1777420863368,SILVER,XAG,93,10973162230,73.431,4092.02,0,73.4354,7.12,0,73.4332,0.004400000000003956,0.5991840203074299,4382.0199999999995,321774.986075,249.5,18322.573818999997,17959.48,1318613.708662,2421.14,177838.32118499998
2026-04-29T00:01:14.006457Z,2026-04-29T00:01:03.368780Z,1777420863368,SILVER,XAG,93,10973162230,73.431,4092.02,0,73.4354,7.12,0,73.4332,0.004400000000003956,0.5991840203074299,4382.0199999999995,321774.986075,249.5,18322.573818999997,17959.48,1318613.708662,2421.14,177838.32118499998
2026-04-29T00:01:15.003093Z,2026-04-29T00:01:03.368780Z,1777420863368,SILVER,XAG,93,10973162230,73.431,4092.02,0,73.4354,7.12,0,73.4332,0.004400000000003956,0.5991840203074299,4382.0199999999995,321774.986075,249.5,18322.573818999997,17959.48,1318613.708662,2421.14,177838.32118499998
